,date,gold/oil
2861,2015-01-09,25.144747
2862,2015-01-12,26.757109
2863,2015-01-13,26.896929
2864,2015-01-14,25.462048
2865,2015-01-15,27.344864
2866,2015-01-16,26.2251
2867,2015-01-20,27.898252
2868,2015-01-21,27.076181
2869,2015-01-22,28.086805
2870,2015-01-23,28.352709
2871,2015-01-26,28.336655
2872,2015-01-27,27.940731
2873,2015-01-28,28.929134
2874,2015-01-29,28.174265
2875,2015-01-30,26.502901
2876,2015-02-02,25.745409
2877,2015-02-03,23.745523
2878,2015-02-04,26.084623
2879,2015-02-05,25.0
2880,2015-02-06,23.871157
2881,2015-02-09,23.473326
2882,2015-02-10,24.62215
2883,2015-02-11,24.95905
2884,2015-02-12,23.825424
2885,2015-02-13,23.23797
2886,2015-02-17,22.568653
2887,2015-02-18,23.009205
2888,2015-02-19,23.594604
2889,2015-02-20,23.925308
2890,2015-02-23,24.273005
2891,2015-02-24,24.287745
2892,2015-02-25,23.553637
2893,2015-02-26,25.111065
2894,2015-02-27,24.36897
2895,2015-03-02,24.353699
2896,2015-03-03,23.832146
2897,2015-03-04,23.29905
2898,2015-03-05,23.55989
2899,2015-03-06,23.465027
2900,2015-03-08,23.328001
2901,2015-03-09,24.023607
2902,2015-03-10,23.888311
2903,2015-03-11,24.486715
2904,2015-03-12,25.704727
2905,2015-03-15,26.283045
2906,2015-03-16,26.421999
2907,2015-03-17,25.78146
2908,2015-03-18,26.594631
2909,2015-03-19,25.91426
2910,2015-03-22,25.03688
2911,2015-03-23,25.08314
2912,2015-03-24,24.330421
2913,2015-03-25,23.431849
2914,2015-03-26,24.55085
2915,2015-03-29,24.33854
2916,2015-03-30,24.855042
2917,2015-03-31,24.118586
2918,2015-04-01,24.438341
2919,2015-04-05,23.37169
2920,2015-04-06,22.426825
2921,2015-04-07,23.861563
2922,2015-04-08,23.500689
2923,2015-04-09,23.326878
2924,2015-04-12,23.103449
2925,2015-04-13,22.383186
2926,2015-04-14,21.306969
2927,2015-04-15,21.125023
2928,2015-04-16,21.580553
2929,2015-04-19,21.168854
2930,2015-04-20,21.768007
2931,2015-04-21,21.13426
2932,2015-04-22,20.685833
2933,2015-04-23,20.563429
2934,2015-04-26,21.114231
2935,2015-04-27,21.27585
2936,2015-04-28,20.6521
2937,2015-04-29,19.828945
2938,2015-04-30,19.856297
2939,2015-05-03,20.139149
2940,2015-05-04,19.754965
2941,2015-05-05,19.535534
2942,2015-05-06,20.061079
2943,2015-05-07,20.021889
2944,2015-05-10,19.96962
2945,2015-05-11,19.631275
2946,2015-05-12,20.138844
2947,2015-05-13,20.464262
2948,2015-05-14,20.531078
2949,2015-05-17,20.6596
2950,2015-05-18,21.077541
2951,2015-05-19,20.496778
2952,2015-05-20,19.83531
2953,2015-05-21,20.165773
2954,2015-05-25,20.458384
2955,2015-05-26,20.620762
2956,2015-05-27,20.598127
2957,2015-05-28,19.72471
2958,2015-05-31,19.739202
2959,2015-06-01,19.492329
2960,2015-06-02,19.864185
2961,2015-06-03,20.256897
2962,2015-06-04,19.749704
2963,2015-06-07,20.178879
2964,2015-06-08,19.57599
2965,2015-06-09,19.308155
2966,2015-06-10,19.41583
2967,2015-06-11,19.659775
2968,2015-06-14,19.914314
2969,2015-06-15,19.684841
2970,2015-06-16,19.632845
2971,2015-06-17,19.87593
2972,2015-06-18,20.156013
2973,2015-06-21,19.834114
2974,2015-06-22,19.278807
2975,2015-06-23,19.455782
2976,2015-06-24,19.623116
2977,2015-06-25,19.66963
2978,2015-06-28,20.204012
2979,2015-06-29,19.699007
2980,2015-06-30,20.523174
2981,2015-07-01,20.428596
2982,2015-07-05,22.328194
2983,2015-07-06,22.021784
2984,2015-07-07,22.522749
2985,2015-07-08,21.959076
2986,2015-07-09,21.951078
2987,2015-07-12,22.130266
2988,2015-07-13,21.743967
2989,2015-07-14,22.314724
2990,2015-07-15,22.4671
2991,2015-07-16,22.240128
2992,2015-07-19,22.067795
2993,2015-07-20,21.910246
2994,2015-07-21,22.187437
2995,2015-07-22,22.579979
2996,2015-07-23,22.550894
2997,2015-07-26,23.137793
2998,2015-07-27,22.849106
2999,2015-07-28,22.39598
3000,2015-07-29,22.431988
3001,2015-07-30,23.236418
3002,2015-08-02,24.117779
3003,2015-08-03,23.845648
3004,2015-08-04,24.046509
3005,2015-08-05,24.411104
3006,2015-08-06,24.939594
3007,2015-08-09,24.559608
3008,2015-08-10,25.710304
3009,2015-08-11,25.939953
3010,2015-08-12,26.419605
3011,2015-08-13,26.185883
3012,2015-08-16,26.716026
3013,2015-08-17,26.2107
3014,2015-08-18,27.64951
3015,2015-08-19,28.026253
3016,2015-08-20,28.66749
3017,2015-08-23,30.162132
3018,2015-08-24,28.954462
3019,2015-08-25,29.134716
3020,2015-08-26,26.37218
3021,2015-08-27,25.057495
3022,2015-08-30,23.0
3023,2015-08-31,25.075974
3024,2015-09-01,24.486486
3025,2015-09-02,24.036362
3026,2015-09-03,24.33442
3027,2015-09-07,24.388334
3028,2015-09-08,24.96489
3029,2015-09-09,24.161587
3030,2015-09-10,24.725521
3031,2015-09-13,25.175
3032,2015-09-14,24.732004
3033,2015-09-15,23.737007
3034,2015-09-16,23.823029
3035,2015-09-17,25.472246
3036,2015-09-20,24.273779
3037,2015-09-21,24.54724
3038,2015-09-22,25.440647
3039,2015-09-23,25.691383
3040,2015-09-24,25.076586
3041,2015-09-27,25.478281
3042,2015-09-28,24.919302
3043,2015-09-29,24.73941
3044,2015-09-30,24.903887
3045,2015-10-01,24.969257
3046,2015-10-04,24.60225
3047,2015-10-05,23.630745
3048,2015-10-06,24.032629
3049,2015-10-07,23.158
3050,2015-10-08,23.298409
3051,2015-10-11,24.732485
3052,2015-10-12,24.984999
3053,2015-10-13,25.302315
3054,2015-10-14,25.612333
3055,2015-10-15,25.044436
3056,2015-10-18,25.567663
3057,2015-10-19,25.86169
3058,2015-10-20,25.831858
3059,2015-10-21,25.70736
3060,2015-10-22,26.082962
3061,2015-10-25,26.534788
3062,2015-10-26,27.00926
3063,2015-10-27,25.622551
3064,2015-10-28,24.906641
3065,2015-10-29,24.500965
3066,2015-11-02,24.616386
3067,2015-11-03,23.260958
3068,2015-11-04,23.88817
3069,2015-11-05,24.433628
3070,2015-11-06,24.556332
3071,2015-11-09,24.79827
3072,2015-11-10,24.61434
3073,2015-11-11,25.266712
3074,2015-11-12,25.887426
3075,2015-11-13,26.52921
3076,2015-11-16,25.963102
3077,2015-11-17,26.277355
3078,2015-11-18,26.228222
3079,2015-11-19,26.59102
3080,2015-11-20,26.650162
3081,2015-11-23,25.552097
3082,2015-11-24,25.059484
3083,2015-11-25,24.872211
3084,2015-11-27,25.322464
3085,2015-11-30,25.589436
3086,2015-12-01,25.419357
3087,2015-12-02,26.394592
3088,2015-12-03,25.84469
3089,2015-12-04,27.132849
3090,2015-12-07,28.589642
3091,2015-12-08,28.693684
3092,2015-12-09,28.998922
3093,2015-12-10,29.192057
3094,2015-12-11,30.233017
3095,2015-12-14,29.322498
3096,2015-12-15,28.457832
3097,2015-12-16,30.349098
3098,2015-12-17,30.06581
3099,2015-12-18,30.699682
3100,2015-12-21,31.142775
3101,2015-12-22,29.739902
3102,2015-12-23,28.517334
3103,2015-12-24,28.272966
3104,2015-12-28,29.08177
3105,2015-12-29,28.452602
3106,2015-12-30,28.964481
3107,2015-12-31,28.62581
3108,2016-01-04,29.246464
3109,2016-01-05,29.98054
3110,2016-01-06,32.143066
3111,2016-01-07,33.29426
3112,2016-01-08,33.106155
3113,2016-01-11,34.909264
3114,2016-01-12,35.6636
3115,2016-01-13,35.679134
3116,2016-01-14,34.419872
3117,2016-01-15,37.100613
3118,2016-01-18,
3119,2016-01-19,38.295856
3120,2016-01-20,41.69868
3121,2016-01-21,37.219776
3122,2016-01-22,34.08512
3123,2016-01-25,36.460117
3124,2016-01-26,35.666134
3125,2016-01-27,34.55418
3126,2016-01-28,33.582176
3127,2016-01-29,33.206425
3128,2016-02-01,35.67046
3129,2016-02-02,37.72758
3130,2016-02-03,35.356262
3131,2016-02-04,36.494324
3132,2016-02-05,37.481388
3133,2016-02-08,40.34692
3134,2016-02-09,42.902645
3135,2016-02-10,43.522766
3136,2016-02-11,47.611603
3137,2016-02-12,42.088993
3138,2016-02-15,
3139,2016-02-16,41.594353
3140,2016-02-17,39.500977
3141,2016-02-18,39.84725
3142,2016-02-19,41.51147
3143,2016-02-22,38.42122
3144,2016-02-23,38.352684
3145,2016-02-24,38.528767
3146,2016-02-25,37.441788
3147,2016-02-26,37.211716
3148,2016-02-29,36.56
3149,2016-03-01,35.764534
3150,2016-03-02,35.807846
3151,2016-03-03,36.372578
3152,2016-03-04,35.353565
3153,2016-03-07,33.32981
3154,2016-03-08,34.578083
3155,2016-03-09,32.817966
3156,2016-03-10,33.615223
3157,2016-03-11,32.693504
3158,2016-03-13,33.46961
3159,2016-03-14,33.85801
3160,2016-03-15,31.963081
3161,2016-03-16,31.455223
3162,2016-03-17,31.790064
3163,2016-03-20,31.165123
3164,2016-03-21,30.113388
3165,2016-03-22,30.753956
3166,2016-03-23,30.952866
3167,2016-03-27,30.96979
3168,2016-03-28,32.277954
3169,2016-03-29,32.017223
3170,2016-03-30,32.19092
3171,2016-03-31,33.22098
3172,2016-04-03,34.117645
3173,2016-04-04,34.226807
3174,2016-04-05,32.384106
3175,2016-04-06,33.17767
3176,2016-04-07,31.28147
3177,2016-04-10,31.137262
3178,2016-04-11,29.864834
3179,2016-04-12,29.856325
3180,2016-04-13,29.518072
3181,2016-04-14,30.552526
3182,2016-04-17,31.01056
3183,2016-04-18,30.50146
3184,2016-04-19,29.397137
3185,2016-04-20,28.925428
3186,2016-04-21,28.097416
3187,2016-04-24,29.054878
3188,2016-04-25,28.206175
3189,2016-04-26,27.557907
3190,2016-04-27,27.49294
3191,2016-04-28,28.074913
3192,2016-05-01,28.91246
3193,2016-05-02,29.5693
3194,2016-05-03,29.084059
3195,2016-05-04,28.686825
3196,2016-05-05,28.949844
3197,2016-05-08,29.13444
3198,2016-05-09,28.300493
3199,2016-05-10,27.57084
3200,2016-05-11,27.201286
3201,2016-05-12,27.524347
3202,2016-05-15,26.684828
3203,2016-05-16,26.41689
3204,2016-05-17,26.430794
3205,2016-05-18,26.042358
3206,2016-05-19,26.228273
3207,2016-05-22,26.021214
3208,2016-05-23,25.275608
3209,2016-05-24,24.687246
3210,2016-05-25,24.658447
3211,2016-05-26,24.605717
3212,2016-05-30,24.741346
3213,2016-05-31,24.727608
3214,2016-06-01,24.604435
3215,2016-06-02,25.505964
3216,2016-06-05,25.047293
3217,2016-06-06,24.710087
3218,2016-06-07,24.59106
3219,2016-06-08,25.122625
3220,2016-06-09,25.950684
3221,2016-06-12,26.276596
3222,2016-06-13,26.512682
3223,2016-06-14,26.781923
3224,2016-06-15,28.048042
3225,2016-06-16,26.938309
3226,2016-06-19,26.129229
3227,2016-06-20,26.008188
3228,2016-06-21,25.809078
3229,2016-06-22,25.168627
3230,2016-06-23,27.70781
3231,2016-06-26,28.545218
3232,2016-06-27,27.487986
3233,2016-06-28,26.5417
3234,2016-06-29,27.279121
3235,2016-06-30,27.285158
3236,2016-07-04,29.107298
3237,2016-07-05,28.777145
3238,2016-07-06,30.130705
3239,2016-07-07,29.874477
3240,2016-07-10,30.272566
3241,2016-07-11,28.50641
3242,2016-07-12,29.997766
3243,2016-07-13,29.144047
3244,2016-07-14,28.868334
3245,2016-07-17,29.363394
3246,2016-07-18,29.820827
3247,2016-07-19,29.345797
3248,2016-07-20,29.731844
3249,2016-07-21,29.941164
3250,2016-07-24,30.588917
3251,2016-07-25,30.771202
3252,2016-07-26,31.645992
3253,2016-07-27,32.38454
3254,2016-07-28,32.427887
3255,2016-07-31,33.734398
3256,2016-08-01,34.53303
3257,2016-08-02,33.21332
3258,2016-08-03,32.40639
3259,2016-08-04,31.971292
3260,2016-08-07,30.994886
3261,2016-08-08,31.30699
3262,2016-08-09,32.229683
3263,2016-08-10,30.869164
3264,2016-08-11,30.024725
3265,2016-08-14,29.30258
3266,2016-08-15,28.99313
3267,2016-08-16,28.6963
3268,2016-08-17,28.021566
3269,2016-08-18,27.625721
3270,2016-08-21,28.431456
3271,2016-08-22,27.871101
3272,2016-08-23,28.317297
3273,2016-08-24,27.8914
3274,2016-08-25,27.739296
3275,2016-08-28,28.158792
3276,2016-08-29,28.299892
3277,2016-08-30,29.237137
3278,2016-08-31,30.40315
3279,2016-09-01,29.750225
3280,2016-09-05,30.100378
3281,2016-09-06,29.545055
3282,2016-09-07,28.07224
3283,2016-09-08,28.990845
3284,2016-09-11,28.537481
3285,2016-09-12,29.37639
3286,2016-09-13,30.323542
3287,2016-09-14,29.91346
3288,2016-09-15,30.346272
3289,2016-09-18,30.334873
3290,2016-09-19,30.241713
3291,2016-09-20,29.265549
3292,2016-09-21,28.937824
3293,2016-09-22,30.062948
3294,2016-09-25,29.168299
3295,2016-09-26,29.682116
3296,2016-09-27,28.04251
3297,2016-09-28,27.633282
3298,2016-09-29,27.224295
3299,2016-10-02,26.818274
3300,2016-10-03,26.007395
3301,2016-10-04,25.390326
3302,2016-10-05,24.777956
3303,2016-10-06,25.073278
3304,2016-10-10,24.67021
3305,2016-10-11,24.932243
3306,2016-10-12,24.881048
3307,2016-10-13,24.887785
3308,2016-10-16,25.118143
3309,2016-10-17,25.070591
3310,2016-10-18,24.571707
3311,2016-10-19,25.096172
3312,2016-10-20,24.89479
3313,2016-10-23,24.980206
3314,2016-10-24,25.458368
3315,2016-10-25,25.717772
3316,2016-10-26,25.500805
3317,2016-10-27,26.190964
3318,2016-10-30,27.134016
3319,2016-10-31,27.563747
3320,2016-11-01,28.822233
3321,2016-11-02,29.155844
3322,2016-11-03,29.573408
3323,2016-11-07,28.476276
3324,2016-11-08,28.310362
3325,2016-11-09,28.111332
3326,2016-11-10,28.336319
3327,2016-11-14,28.190212
3328,2016-11-15,26.719057
3329,2016-11-16,26.846611
3330,2016-11-17,26.783356
3331,2016-11-18,26.44999
3332,2016-11-21,25.470625
3333,2016-11-22,25.21341
3334,2016-11-23,24.793577
3335,2016-11-25,25.579678
3336,2016-11-28,25.288868
3337,2016-11-29,26.263542
3338,2016-11-30,23.68123
3339,2016-12-01,22.853506
3340,2016-12-02,22.738003
3341,2016-12-05,22.668468
3342,2016-12-06,22.925583
3343,2016-12-07,23.608599
3344,2016-12-08,23.009441
3345,2016-12-09,22.51262
3346,2016-12-12,22.02347
3347,2016-12-13,21.832766
3348,2016-12-14,22.752743
3349,2016-12-15,22.157171
3350,2016-12-16,21.87476
3351,2016-12-19,21.882195
3352,2016-12-20,21.663795
3353,2016-12-21,21.548864
3354,2016-12-22,21.318226
3355,2016-12-23,21.348549
3356,2016-12-27,21.100185
3357,2016-12-28,21.076582
3358,2016-12-29,21.506416
3359,2016-12-30,21.407297
3360,2017-01-03,22.17466
3361,2017-01-04,21.851297
3362,2017-01-05,21.943825
3363,2017-01-06,21.705872
3364,2017-01-09,22.777136
3365,2017-01-10,23.30185
3366,2017-01-11,22.882296
3367,2017-01-12,22.61649
3368,2017-01-13,22.824137
3369,2017-01-17,23.094513
3370,2017-01-18,23.713783
3371,2017-01-19,23.377459
3372,2017-01-20,22.974058
3373,2017-01-23,23.033175
3374,2017-01-24,22.758556
3375,2017-01-25,22.697632
3376,2017-01-26,22.117887
3377,2017-01-27,22.345308
3378,2017-01-30,22.671478
3379,2017-01-31,22.885817
3380,2017-02-01,22.375648
3381,2017-02-02,22.725063
3382,2017-02-03,22.636076
3383,2017-02-06,23.20317
3384,2017-02-07,23.657274
3385,2017-02-08,23.645395
3386,2017-02-09,23.303774
3387,2017-02-10,22.918678
3388,2017-02-13,23.132439
3389,2017-02-14,23.00564
3390,2017-02-15,23.191488
3391,2017-02-16,23.23838
3392,2017-02-17,23.17603
3393,2017-02-21,22.891232
3394,2017-02-22,22.989363
3395,2017-02-23,22.960512
3396,2017-02-24,23.280237
3397,2017-02-27,23.263645
3398,2017-02-28,23.192001
3399,2017-03-01,23.200817
3400,2017-03-02,23.4157
3401,2017-03-03,22.97956
3402,2017-03-06,23.016916
3403,2017-03-07,22.866014
3404,2017-03-08,24.035402
3405,2017-03-09,24.399351
3406,2017-03-10,24.761805
3407,2017-03-12,24.842976
3408,2017-03-13,25.186504
3409,2017-03-14,24.562014
3410,2017-03-15,25.158974
3411,2017-03-16,25.211153
3412,2017-03-19,25.582745
3413,2017-03-20,26.322348
3414,2017-03-21,26.005413
3415,2017-03-22,26.140461
3416,2017-03-23,26.020428
3417,2017-03-26,26.302116
3418,2017-03-27,25.952038
3419,2017-03-28,25.3161
3420,2017-03-29,24.726912
3421,2017-03-30,24.6502
3422,2017-04-02,24.896498
3423,2017-04-03,24.593376
3424,2017-04-04,24.347996
3425,2017-04-05,24.183752
3426,2017-04-06,24.010338
3427,2017-04-09,23.570082
3428,2017-04-10,23.805243
3429,2017-04-11,24.012428
3430,2017-04-12,24.180143
3431,2017-04-16,24.490028
3432,2017-04-17,24.646059
3433,2017-04-18,25.404442
3434,2017-04-19,25.5003
3435,2017-04-20,25.945185
3436,2017-04-23,25.915094
3437,2017-04-24,25.536722
3438,2017-04-25,25.435308
3439,2017-04-26,25.805593
3440,2017-04-27,25.665922
3441,2017-04-30,25.661345
3442,2017-05-01,26.334452
3443,2017-05-02,26.06441
3444,2017-05-03,26.9442
3445,2017-05-04,26.499352
3446,2017-05-07,26.390266
3447,2017-05-08,26.466871
3448,2017-05-09,25.719418
3449,2017-05-10,25.563452
3450,2017-05-11,25.63127
3451,2017-05-14,25.150461
3452,2017-05-15,25.38019
3453,2017-05-16,25.626656
3454,2017-05-17,25.363728
3455,2017-05-18,24.889727
3456,2017-05-21,24.851171
3457,2017-05-22,24.37925
3458,2017-05-23,24.384735
3459,2017-05-24,25.680983
3460,2017-05-25,25.453815
3461,2017-05-29,25.41482
3462,2017-05-30,26.324503
3463,2017-05-31,26.199339
3464,2017-06-01,26.789762
3465,2017-06-04,26.989452
3466,2017-06-05,26.860346
3467,2017-06-06,28.21741
3468,2017-06-07,27.964506
3469,2017-06-08,27.678375
3470,2017-06-11,27.476128
3471,2017-06-12,27.244944
3472,2017-06-13,28.455177
3473,2017-06-14,28.164642
3474,2017-06-15,28.028608
3475,2017-06-18,28.14932
3476,2017-06-19,28.706917
3477,2017-06-20,29.235834
3478,2017-06-21,29.190453
3479,2017-06-22,29.20716
3480,2017-06-25,28.72983
3481,2017-06-26,28.173597
3482,2017-06-27,27.8945
3483,2017-06-28,27.691963
3484,2017-06-29,26.948305
3485,2017-07-03,25.874231
3486,2017-07-04,27.04188
3487,2017-07-05,26.849735
3488,2017-07-06,27.325344
3489,2017-07-09,27.299547
3490,2017-07-10,26.944937
3491,2017-07-11,26.777311
3492,2017-07-12,26.3954
3493,2017-07-13,26.355822
3494,2017-07-16,26.788353
3495,2017-07-17,26.747843
3496,2017-07-18,26.341255
3497,2017-07-19,26.603975
3498,2017-07-20,27.404413
3499,2017-07-23,27.058697
3500,2017-07-24,26.13698
3501,2017-07-25,25.620512
3502,2017-07-26,25.685154
3503,2017-07-27,25.515993
3504,2017-07-30,25.246164
3505,2017-07-31,25.8869
3506,2017-08-01,25.646301
3507,2017-08-02,25.85764
3508,2017-08-03,25.379185
3509,2017-08-06,25.474792
3510,2017-08-07,25.552168
3511,2017-08-08,25.686037
3512,2017-08-09,26.419016
3513,2017-08-10,26.376484
3514,2017-08-13,26.98466
3515,2017-08-14,26.78654
3516,2017-08-15,27.295855
3517,2017-08-16,27.317902
3518,2017-08-17,26.503813
3519,2017-08-20,27.249315
3520,2017-08-21,26.975231
3521,2017-08-22,26.624664
3522,2017-08-23,27.124184
3523,2017-08-24,27.00021
3524,2017-08-27,28.123255
3525,2017-08-28,28.275194
3526,2017-08-29,28.461706
3527,2017-08-30,27.86788
3528,2017-08-31,28.008036
3529,2017-09-04,27.521578
3530,2017-09-05,27.13385
3531,2017-09-06,27.400692
3532,2017-09-07,28.348778
3533,2017-09-10,27.688787
3534,2017-09-11,27.534729
3535,2017-09-12,26.843815
3536,2017-09-13,26.552414
3537,2017-09-14,26.466227
3538,2017-09-17,26.173113
3539,2017-09-18,26.398544
3540,2017-09-19,26.026583
3541,2017-09-20,25.531157
3542,2017-09-21,25.529018
3543,2017-09-24,25.024895
3544,2017-09-25,25.0
3545,2017-09-26,24.6145
3546,2017-09-27,24.932117
3547,2017-09-28,24.801626
3548,2017-10-01,25.162117
3549,2017-10-02,25.218168
3550,2017-10-03,25.484194
3551,2017-10-04,25.002953
3552,2017-10-05,25.798336
3553,2017-10-08,25.853167
3554,2017-10-09,25.34564
3555,2017-10-10,25.06433
3556,2017-10-11,25.55929
3557,2017-10-12,25.296404
3558,2017-10-15,25.06073
3559,2017-10-16,24.730146
3560,2017-10-17,24.594543
3561,2017-10-18,25.09066
3562,2017-10-19,24.81834
3563,2017-10-22,24.618496
3564,2017-10-23,24.299599
3565,2017-10-24,24.442316
3566,2017-10-25,24.055853
3567,2017-10-26,23.534323
3568,2017-10-29,23.529085
3569,2017-10-30,23.299007
3570,2017-10-31,23.464088
3571,2017-11-01,23.375504
3572,2017-11-02,22.762402
3573,2017-11-06,22.308632
3574,2017-11-07,22.26748
3575,2017-11-08,22.559408
3576,2017-11-09,22.487318
3577,2017-11-10,22.425097
3578,2017-11-13,22.503525
3579,2017-11-14,23.007181
3580,2017-11-15,23.070665
3581,2017-11-16,23.166487
3582,2017-11-17,22.914236
3583,2017-11-20,22.724194
3584,2017-11-21,22.54267
3585,2017-11-22,22.261288
3586,2017-11-24,21.826971
3587,2017-11-27,22.264671
3588,2017-11-28,22.326262
3589,2017-11-29,22.375217
3590,2017-11-30,22.181183
3591,2017-12-01,21.91227
3592,2017-12-04,22.173307
3593,2017-12-05,21.895176
3594,2017-12-06,22.56612
3595,2017-12-07,22.046217
3596,2017-12-08,21.708508
3597,2017-12-11,21.4468
3598,2017-12-12,21.674833
3599,2017-12-13,22.003534
3600,2017-12-14,21.981066
3601,2017-12-15,21.890053
3602,2017-12-18,22.081875
3603,2017-12-19,21.94048
3604,2017-12-20,21.795488
3605,2017-12-21,21.715216
3606,2017-12-22,21.812895
3607,2017-12-26,21.412373
3608,2017-12-27,21.579477
3609,2017-12-28,21.626001
3610,2017-12-29,21.620325
3611,2018-01-02,21.760807
3612,2018-01-03,21.356482
3613,2018-01-04,21.277214
3614,2018-01-05,21.48926
3615,2018-01-08,21.360764
3616,2018-01-09,20.833862
3617,2018-01-10,20.723612
3618,2018-01-11,20.699059
3619,2018-01-12,20.73717
3620,2018-01-16,20.954025
3621,2018-01-17,20.916054
3622,2018-01-18,20.73495
3623,2018-01-19,21.017832
3624,2018-01-22,20.962357
3625,2018-01-23,20.718163
3626,2018-01-24,20.666058
3627,2018-01-25,20.796825
3628,2018-01-26,20.43544
3629,2018-01-29,0.0
3630,2018-01-30,20.703876
3631,2018-01-31,20.685925
3632,2018-02-01,20.430092
3633,2018-02-02,20.377388
3634,2018-02-05,20.779423
3635,2018-02-06,20.919703
3636,2018-02-07,21.226734
3637,2018-02-08,21.535568
3638,2018-02-09,22.180742
3639,2018-02-12,22.334288
3640,2018-02-13,22.437912
3641,2018-02-14,22.367987
3642,2018-02-15,22.042713
3643,2018-02-16,21.93904
3644,2018-02-20,21.466883
3645,2018-02-21,21.562904
3646,2018-02-22,21.198025
3647,2018-02-23,20.900078
3648,2018-02-26,20.821466
3649,2018-02-27,20.87764
3650,2018-02-28,21.341661
3651,2018-03-01,21.362518
3652,2018-03-02,21.56898
3653,2018-03-05,21.066006
3654,2018-03-06,21.303514
3655,2018-03-07,21.684381
3656,2018-03-08,21.954426
3657,2018-03-09,21.31528
3658,2018-03-11,21.502607
3659,2018-03-12,21.839895
3660,2018-03-13,21.725723
3661,2018-03-14,21.519857
3662,2018-03-15,21.034649
3663,2018-03-18,21.218176
3664,2018-03-19,20.67981
3665,2018-03-20,20.26546
3666,2018-03-21,20.631414
3667,2018-03-22,20.48118
3668,2018-03-25,20.66209
3669,2018-03-26,20.556322
3670,2018-03-27,20.5685
3671,2018-03-28,20.369572
3672,2018-04-01,21.299793
3673,2018-04-02,20.985672
3674,2018-04-03,21.079376
3675,2018-04-04,20.84199
3676,2018-04-05,21.461489
3677,2018-04-08,21.070642
3678,2018-04-09,20.485422
3679,2018-04-10,20.300808
3680,2018-04-11,19.95527
3681,2018-04-12,19.955484
3682,2018-04-15,20.348837
3683,2018-04-16,20.252556
3684,2018-04-17,19.73419
3685,2018-04-18,19.721775
3686,2018-04-19,19.548113
3687,2018-04-22,19.26719
3688,2018-04-23,19.666176
3689,2018-04-24,19.415134
3690,2018-04-25,19.303417
3691,2018-04-26,19.387667
3692,2018-04-29,19.194983
3693,2018-04-30,19.387362
3694,2018-05-01,19.175621
3695,2018-05-02,19.15388
3696,2018-05-03,18.828169
3697,2018-05-06,18.552238
3698,2018-05-07,18.997974
3699,2018-05-08,18.432669
3700,2018-05-09,18.508968
3701,2018-05-10,18.656296
3702,2018-05-13,18.552706
3703,2018-05-14,18.074604
3704,2018-05-15,18.04728
3705,2018-05-16,18.019302
3706,2018-05-17,18.100449
3707,2018-05-20,17.859911
3708,2018-05-21,17.907944
3709,2018-05-22,17.946827
3710,2018-05-23,18.437279
3711,2018-05-24,19.20006
3712,2018-05-28,19.46201
3713,2018-05-29,19.08078
3714,2018-05-30,19.392899
3715,2018-05-31,19.674824
3716,2018-06-03,19.970655
3717,2018-06-04,19.803114
3718,2018-06-05,20.03862
3719,2018-06-06,19.692192
3720,2018-06-07,19.74597
3721,2018-06-10,19.65053
3722,2018-06-11,19.516273
3723,2018-06-12,19.461285
3724,2018-06-13,19.494694
3725,2018-06-14,19.591146
3726,2018-06-17,19.38041
3727,2018-06-18,19.603504
3728,2018-06-19,19.196617
3729,2018-06-20,19.334757
3730,2018-06-21,18.480606
3731,2018-06-24,18.589893
3732,2018-06-25,17.816532
3733,2018-06-26,17.218252
3734,2018-06-27,16.988428
3735,2018-06-28,16.875254
3736,2018-07-01,16.767649
3737,2018-07-03,16.881575
3738,2018-07-04,17.237455
3739,2018-07-05,16.995935
3740,2018-07-08,17.035883
3741,2018-07-09,16.918095
3742,2018-07-10,17.658426
3743,2018-07-11,17.702261
3744,2018-07-12,17.456696
3745,2018-07-15,18.191301
3746,2018-07-16,18.003819
3747,2018-07-17,17.834497
3748,2018-07-18,17.598618
3749,2018-07-19,17.449617
3750,2018-07-22,18.029165
3751,2018-07-23,17.861938
3752,2018-07-24,17.76912
3753,2018-07-25,17.602356
3754,2018-07-26,17.798805
3755,2018-07-29,17.414803
3756,2018-07-30,17.796682
3757,2018-07-31,18.000296
3758,2018-08-01,17.555105
3759,2018-08-02,17.728136
3760,2018-08-05,17.513403
3761,2018-08-06,17.48735
3762,2018-08-07,18.114729
3763,2018-08-08,18.139502
3764,2018-08-09,17.907734
3765,2018-08-12,17.72768
3766,2018-08-13,17.795345
3767,2018-08-14,18.112598
3768,2018-08-15,17.968224
3769,2018-08-16,17.850098
3770,2018-08-19,17.865423
3771,2018-08-20,17.707499
3772,2018-08-21,17.628942
3773,2018-08-22,17.499632
3774,2018-08-23,17.553843
3775,2018-08-26,17.554813
3776,2018-08-27,17.618563
3777,2018-08-28,17.328442
3778,2018-08-29,17.04911
3779,2018-08-30,17.196276
3780,2018-09-03,17.070272
3781,2018-09-04,17.38795
3782,2018-09-05,17.675964
3783,2018-09-06,17.617712
3784,2018-09-09,17.663607
3785,2018-09-10,17.262094
3786,2018-09-11,17.11951
3787,2018-09-12,17.524422
3788,2018-09-13,17.321352
3789,2018-09-16,17.409662
3790,2018-09-17,17.13386
3791,2018-09-18,16.903824
3792,2018-09-19,17.036722
3793,2018-09-20,16.900253
